id,project,roadid,carriage,location,starterp,enderp,side,position,class,fault,repair,priority,comment,length,width,faulttime,inspector,inspection,seq,photoid,geom,,
MDC_RD_0521_13102,MDC_RD_0521,187,3132,APITI ROAD,4669.8,4671.8,L,449(Opp)484,PVM,Flushing,Water Cutting,3,,2,1,7/05/2021 9:21,RB,2021_05,108,MDC_C12_210507_01210,,,
MDC_RD_0521_13440,MDC_RD_0521,187,3132,APITI ROAD,4844,4848,R,484(Opp)449,PVM,Shoulder Damage,Shoulder Repair,3,,4,1,7/05/2021 11:44,RB,2021_05,109,MDC_C12_210507_17008,,,
MDC_RD_0521_13103,MDC_RD_0521,187,3132,APITI ROAD,4852,4855,L,449(Opp)484,PVM,Shoulder Damage,Shoulder Repair,3,,3,1,7/05/2021 9:22,RB,2021_05,110,MDC_C12_210507_01230,,,
MDC_RD_0521_13439,MDC_RD_0521,187,3132,APITI ROAD,4897.8,4951.6,R,500,PVM,Shoulder Damage,Shoulder Repair,3,,53.8,1,7/05/2021 11:44,RB,2021_05,111,MDC_C12_210507_16986,,,
MDC_RD_0521_13438,MDC_RD_0521,187,3132,APITI ROAD,4986.4,4991.4,R,500,PVM,Flushing,Water Cutting,3,,5,1,7/05/2021 11:44,RB,2021_05,112,MDC_C12_210507_16978,,,
MDC_RD_0521_13104,MDC_RD_0521,187,3132,APITI ROAD,5029.3,5031.3,L,,PVM,Flushing,Water Cutting,3,,2,1,7/05/2021 9:22,RB,2021_05,113,MDC_C12_210507_01250,,,
MDC_RD_0521_13437,MDC_RD_0521,187,3132,APITI ROAD,5065.1,5071.1,R,,PVM,Shoulder Damage,Shoulder Repair,3,,6,1,7/05/2021 11:43,RB,2021_05,114,MDC_C12_210507_16962,,,
MDC_RD_0521_13105,MDC_RD_0521,187,3133,APITI ROAD,5225.7,5227.7,L,,PVM,Depression,Level Mix,3,,2,1,7/05/2021 9:22,RB,2021_05,115,MDC_C12_210507_01276,,,
MDC_RD_0521_13436,MDC_RD_0521,187,3133,APITI ROAD,5239.3,5243.3,R,,PVM,Depression,Level Mix,3,,4,1,7/05/2021 11:43,RB,2021_05,116,MDC_C12_210507_16932,,,
MDC_RD_0521_13434,MDC_RD_0521,187,3133,APITI ROAD,5727.3,5733.3,R,588,PVM,Flushing,Water Cutting,3,,6,1,7/05/2021 11:43,RB,2021_05,118,MDC_C12_210507_16848,,,
MDC_RD_0521_13106,MDC_RD_0521,187,3133,APITI ROAD,5767.2,5770.2,L,(Opp)588,PVM,Depression,Level Mix,2,,3,1,7/05/2021 9:23,RB,2021_05,119,MDC_C12_210507_01358,,,
MDC_RD_0521_13433,MDC_RD_0521,187,3133,APITI ROAD,5804.5,5815.5,R,588,PVM,Flushing,Water Cutting,3,,11,1,7/05/2021 11:42,RB,2021_05,120,MDC_C12_210507_16834,,,
MDC_RD_0521_13432,MDC_RD_0521,187,3133,APITI ROAD,5857.1,5872.1,R,,PVM,Shoulder Damage,Shoulder Repair,3,,15,1,7/05/2021 11:42,RB,2021_05,121,MDC_C12_210507_16824,,,
MDC_RD_0521_13431,MDC_RD_0521,187,3133,APITI ROAD,5921.3,5924.3,R,588,PVM,Edgebreak Patch,Edgebreak Repair,3,,3,1,7/05/2021 11:42,RB,2021_05,122,MDC_C12_210507_16816,,,
MDC_RD_0521_13107,MDC_RD_0521,187,3133,APITI ROAD,5928.3,5930.3,L,(Opp)588,PVM,Alligator Cracking (C/S Rd),Crackseal,3,,2,3,7/05/2021 9:23,RB,2021_05,123,MDC_C12_210507_01382,,,
MDC_RD_0521_13430,MDC_RD_0521,187,3133,APITI ROAD,5937.6,5977.6,R,,PVM,Shoulder Damage,Shoulder Repair,3,,40,1,7/05/2021 11:42,RB,2021_05,124,MDC_C12_210507_16808,,,
MDC_RD_0521_13108,MDC_RD_0521,187,2148,APITI ROAD,6049.6,6055.6,L,,DRA,Blocked SWC,Clear,2,,6,1,7/05/2021 9:23,RB,2021_05,125,MDC_C12_210507_01396,,,
MDC_RD_0521_13109,MDC_RD_0521,187,2148,APITI ROAD,6123.1,6124.1,L,,PVM,Scabbing,Chipseal,3,,1,4,7/05/2021 9:23,RB,2021_05,126,MDC_C12_210507_01406,,,
MDC_RD_0521_1011,MDC_RD_0521,82,926,ARANUI ROAD,63.5,83.5,L,near #17,SHL,Shallow Shoulder,Grade/Roll,2,,20,1,1/05/2021 12:09,SF,2021_05,127,MDC_C10_210501_15027,,,
MDC_RD_0521_952,MDC_RD_0521,82,926,ARANUI ROAD,126.2,136.2,R,(Opp)near #17,PVM,Flushing,Water Cutting,3,,10,2,1/05/2021 11:33,SF,2021_05,128,MDC_C10_210501_12192,,,
MDC_RD_0521_1012,MDC_RD_0521,82,926,ARANUI ROAD,573.9,583.9,L,(Opp)58,PVM,Flushing,Water Cutting,3,,10,1,1/05/2021 12:10,SF,2021_05,129,MDC_C10_210501_15093,,,
MDC_RD_0521_951,MDC_RD_0521,82,926,ARANUI ROAD,805.5,806.5,R,82,PVM,Flushing,Water Cutting,3,,1,1,1/05/2021 11:32,SF,2021_05,130,MDC_C10_210501_12120,,,
MDC_RD_0521_950,MDC_RD_0521,82,926,ARANUI ROAD,877.3,878.3,R,88(Opp)95,PVM,Flushing,Water Cutting,3,,1,1,1/05/2021 11:32,SF,2021_05,131,MDC_C10_210501_12112,,,
MDC_RD_0521_949,MDC_RD_0521,82,2525,ARANUI ROAD,1718.7,1722.7,R,,PVM,Flushing,Water Cutting,3,,4,1,1/05/2021 11:31,SF,2021_05,132,MDC_C10_210501_12014,,,
MDC_RD_0521_948,MDC_RD_0521,82,2525,ARANUI ROAD,2059.5,2063.5,R,200,PVM,Flushing,Water Cutting,3,,4,1,1/05/2021 11:31,SF,2021_05,133,MDC_C10_210501_11974,,,
MDC_RD_0521_947,MDC_RD_0521,82,2525,ARANUI ROAD,2133.5,2135.5,R,200,PVM,Flushing,Water Cutting,3,,2,1,1/05/2021 11:31,SF,2021_05,134,MDC_C10_210501_11966,,,
MDC_RD_0521_946,MDC_RD_0521,82,2525,ARANUI ROAD,2201.4,2203.4,R,224,PVM,Flushing,Water Cutting,3,,2,1,1/05/2021 11:31,SF,2021_05,135,MDC_C10_210501_11959,,,
MDC_RD_0521_945,MDC_RD_0521,82,2525,ARANUI ROAD,2287.4,2289.4,R,224,PVM,Flushing,Water Cutting,3,,2,1,1/05/2021 11:31,SF,2021_05,136,MDC_C10_210501_11949,,,
MDC_RD_0521_944,MDC_RD_0521,82,2525,ARANUI ROAD,2407.4,2409.4,R,(Opp)279,PVM,Flushing,Water Cutting,3,,2,1,1/05/2021 11:31,SF,2021_05,137,MDC_C10_210501_11935,,,
MDC_RD_0521_943,MDC_RD_0521,82,2525,ARANUI ROAD,2669.2,2672.2,R,,PVM,Flushing,Water Cutting,3,,3,1,1/05/2021 11:30,SF,2021_05,138,MDC_C10_210501_11903,,,
MDC_RD_0521_1022,MDC_RD_0521,82,2525,ARANUI ROAD,2699,2709,L,,PVM,Flushing,Water Cutting,3,,10,1,1/05/2021 12:16,SF,2021_05,139,MDC_C10_210501_15812,,,
MDC_RD_0521_942,MDC_RD_0521,82,2525,ARANUI ROAD,2720.7,2725.7,R,,PVM,Flushing,Water Cutting,3,,5,1,1/05/2021 11:30,SF,2021_05,140,MDC_C10_210501_11895,,,
MDC_RD_0521_941,MDC_RD_0521,82,2525,ARANUI ROAD,2745.5,2755.5,R,,PVM,Flushing,Water Cutting,3,,10,1,1/05/2021 11:30,SF,2021_05,141,MDC_C10_210501_11889,,,
MDC_RD_0521_931,MDC_RD_0521,82,2526,ARANUI ROAD,3007,3008,R,,PVM,Depression,Level Mix,3,,1,1,1/05/2021 11:27,SF,2021_05,142,MDC_C10_210501_11487,,,
MDC_RD_0521_930,MDC_RD_0521,82,2526,ARANUI ROAD,3479.5,3480.5,R,332A(Opp)331,PVM,Scabbing,Chipseal,3,,1,1,1/05/2021 11:26,SF,2021_05,143,MDC_C10_210501_11437,,,
MDC_RD_0521_1023,MDC_RD_0521,82,2526,ARANUI ROAD,3484.5,3486.5,L,,PVM,Scabbing,Chipseal,3,,2,1,1/05/2021 12:17,SF,2021_05,144,MDC_C10_210501_15884,,,
MDC_RD_0521_929,MDC_RD_0521,82,2526,ARANUI ROAD,3895.3,3897.3,R,(Opp)381,PVM,Scabbing,Chipseal,3,,2,2,1/05/2021 11:26,SF,2021_05,145,MDC_C10_210501_11387,,,
MDC_RD_0521_1024,MDC_RD_0521,82,2526,ARANUI ROAD,4040.1,4046.1,L,410(Opp)408,PVM,Scabbing,Chipseal,3,,6,1,1/05/2021 12:17,SF,2021_05,146,MDC_C10_210501_15933,,,
MDC_RD_0521_928,MDC_RD_0521,82,2526,ARANUI ROAD,4207.6,4307.6,R,410(Opp)410,PVM,Scabbing,Chipseal,3,,100,1,1/05/2021 11:25,SF,2021_05,147,MDC_C10_210501_11331,,,
MDC_RD_0521_1118,MDC_RD_0521,82,927,ARANUI ROAD,5167.5,5168.5,L,519(Opp)528,PVM,Scabbing,Chipseal,3,,1,1,1/05/2021 13:27,SF,2021_05,148,MDC_C10_210501_22285,,,
MDC_RD_0521_1119,MDC_RD_0521,82,927,ARANUI ROAD,5237.5,5242.5,L,523(Opp)528,SHL,High Shoulder,Grade/Roll,2,,5,1,1/05/2021 13:27,SF,2021_05,149,MDC_C10_210501_22293,,,
MDC_RD_0521_1121,MDC_RD_0521,82,927,ARANUI ROAD,6068,6069,R,(Opp)573A,PVM,Edgebreak,Edgebreak Repair,2,,1,1,1/05/2021 13:30,SF,2021_05,150,MDC_C10_210501_22705,,,
MDC_RD_0521_1120,MDC_RD_0521,82,2527,ARANUI ROAD,6694.8,6714.8,L,665(Opp)668,SHL,High Shoulder,Grade/Roll,2,,20,1,1/05/2021 13:28,SF,2021_05,151,MDC_C10_210501_22471,,,
MDC_RD_0521_12526,MDC_RD_0521,214,2063,ARAPATA ROAD,347.6,350.6,R,34(Opp)59,PVM,Shoulder Damage,Shoulder Repair,3,,3,1,6/05/2021 10:40,RB,2021_05,152,MDC_C12_210506_08866,,,
MDC_RD_0521_12525,MDC_RD_0521,214,2063,ARAPATA ROAD,360.1,440.1,R,34(Opp)59,DRA,Blocked SWC,Clear,2,,80,1,6/05/2021 10:40,RB,2021_05,153,MDC_C12_210506_08852,,,
MDC_RD_0521_12513,MDC_RD_0521,214,2064,ARAPATA ROAD,823.6,825.6,L,81(Opp)102,PVM,Shoulder Damage,Shoulder Repair,3,,2,1,6/05/2021 10:27,RB,2021_05,154,MDC_C12_210506_07597,,,
MDC_RD_0521_12521,MDC_RD_0521,214,2064,ARAPATA ROAD,1246.9,1249.9,R,102(Opp)125,PVM,Shoulder Damage,Shoulder Repair,3,,3,1,6/05/2021 10:34,RB,2021_05,155,MDC_C12_210506_08468,,,
MDC_RD_0521_12514,MDC_RD_0521,214,2064,ARAPATA ROAD,1431.9,1435.9,L,125(Opp)102,PVM,Scabbing,Chipseal,3,,4,2,6/05/2021 10:28,RB,2021_05,156,MDC_C12_210506_07677,,,
MDC_RD_0521_12515,MDC_RD_0521,214,2064,ARAPATA ROAD,1574,,L,(Opp)230,PVM,Pothole Patch,Pothole Repair,3,,1,1,6/05/2021 10:28,RB,2021_05,157,MDC_C12_210506_07699,,,
MDC_RD_0521_12520,MDC_RD_0521,214,2064,ARAPATA ROAD,1590,,L,230,PVM,Pothole Patch,Pothole Repair,3,,2,1,6/05/2021 10:34,RB,2021_05,158,MDC_C12_210506_08414,,,
MDC_RD_0521_12516,MDC_RD_0521,214,2064,ARAPATA ROAD,1917.8,1920.8,L,,PVM,Shoulder Damage,Shoulder Repair,3,,3,1,6/05/2021 10:28,RB,2021_05,159,MDC_C12_210506_07758,,,
MDC_RD_0521_12519,MDC_RD_0521,214,2064,ARAPATA ROAD,1952.5,1955.5,R,230,PVM,Shoulder Damage,Shoulder Repair,3,,3,1,6/05/2021 10:33,RB,2021_05,160,MDC_C12_210506_08356,,,
MDC_RD_0521_12518,MDC_RD_0521,214,2064,ARAPATA ROAD,2804.9,2957.1,R,322,DRA,Blocked SWC,Clear,2,,152.2,1,6/05/2021 10:32,RB,2021_05,161,MDC_C12_210506_08212,,,
MDC_RD_0521_12517,MDC_RD_0521,214,2064,ARAPATA ROAD,3350.9,3410.1,R,322(Opp)333,DRA,Blocked SWC,Clear,2,,59.2,1,6/05/2021 10:32,RB,2021_05,162,MDC_C12_210506_08152,,,
MDC_RD_0521_4801,MDC_RD_0521,270,2560,ARBONS ROAD,1.9,16.9,R,,PVM,Scabbing,Chipseal,2,,15,4,6/05/2021 15:28,SF,2021_05,163,MDC_C10_210506_30279,,,
MDC_RD_0521_4800,MDC_RD_0521,270,3110,ARBONS ROAD,17.6,22.6,R,,PVM,Edgebreak,Edgebreak Repair,2,,5,1,6/05/2021 15:28,SF,2021_05,164,MDC_C10_210506_30274,,,
MDC_RD_0521_4799,MDC_RD_0521,270,3110,ARBONS ROAD,25,,R,,PVM,Pot Holes,Pothole Repair,1,,2,1,6/05/2021 15:28,SF,2021_05,165,MDC_C10_210506_30261,,,
MDC_RD_0521_4798,MDC_RD_0521,270,3110,ARBONS ROAD,23.3,28.3,L,,DRA,Blocked SWC,Clear,2,it slipped,5,1,6/05/2021 15:28,SF,2021_05,166,MDC_C10_210506_30278,,,
MDC_RD_0521_12652,MDC_RD_0521,192,1642,ARNOTT STREET,10,,R,,PVM,Pothole Patch,Pothole Repair,3,,1,1,6/05/2021 11:49,RB,2021_05,167,MDC_C12_210506_16044,,,
MDC_RD_0521_12653,MDC_RD_0521,192,1642,ARNOTT STREET,39.5,573.8,L,(Opp)6,PVM,Flushing,Water Cutting,3,,534.3,2,6/05/2021 11:49,RB,2021_05,168,MDC_C12_210506_16058,,,
MDC_RD_0521_12654,MDC_RD_0521,192,1642,ARNOTT STREET,72.8,75.8,L,(Opp)10-4/1594,PVM,Shoulder Damage,Shoulder Repair,3,,3,1,6/05/2021 11:49,RB,2021_05,169,MDC_C12_210506_16070,,,
MDC_RD_0521_12651,MDC_RD_0521,192,1642,ARNOTT STREET,48.7,88.7,R,10-4/1594,PVM,Shoulder Damage,Shoulder Repair,3,,40,1,6/05/2021 11:49,RB,2021_05,170,MDC_C12_210506_16006,,,
MDC_RD_0521_12655,MDC_RD_0521,192,1642,ARNOTT STREET,102.6,103.6,L,11(Opp)10-4/1594,PVM,Edgebreak Patch,Edgebreak Repair,3,,1,1,6/05/2021 11:49,RB,2021_05,171,MDC_C12_210506_16078,,,
MDC_RD_0521_12656,MDC_RD_0521,192,1642,ARNOTT STREET,131.4,191.4,L,11(Opp)14,PVM,Shoulder Damage,Shoulder Repair,3,,60,1,6/05/2021 11:49,RB,2021_05,172,MDC_C12_210506_16088,,,
MDC_RD_0521_12650,MDC_RD_0521,192,1642,ARNOTT STREET,187,195,R,(Opp)21,PVM,Alligator Cracking (C/S Rd),Crackseal,2,,8,3,6/05/2021 11:48,RB,2021_05,173,MDC_C12_210506_15988,,,
MDC_RD_0521_12657,MDC_RD_0521,192,1642,ARNOTT STREET,273.4,360.4,L,25,PVM,Shoulder Damage,Shoulder Repair,3,,87,1,6/05/2021 11:50,RB,2021_05,174,MDC_C12_210506_16120,,,
MDC_RD_0521_12658,MDC_RD_0521,192,1642,ARNOTT STREET,342.3,347.3,L,37,PVM,Edgebreak,Edgebreak Repair,2,,5,1,6/05/2021 11:50,RB,2021_05,175,MDC_C12_210506_16136,,,
MDC_RD_0521_12649,MDC_RD_0521,192,1642,ARNOTT STREET,539.8,550.8,R,66,PVM,Flushing,Water Cutting,3,,11,1,6/05/2021 11:48,RB,2021_05,176,MDC_C12_210506_15934,,,
MDC_RD_0521_12648,MDC_RD_0521,192,1642,ARNOTT STREET,581.7,621.7,R,66,PVM,Shoulder Damage,Shoulder Repair,3,,40,1,6/05/2021 11:48,RB,2021_05,177,MDC_C12_210506_15924,,,
MDC_RD_0521_12659,MDC_RD_0521,192,1642,ARNOTT STREET,740.4,770.4,L,75(Opp)80,PVM,Flushing,Water Cutting,3,,30,2,6/05/2021 11:50,RB,2021_05,178,MDC_C12_210506_16221,,,
MDC_RD_0521_12647,MDC_RD_0521,192,1642,ARNOTT STREET,900.1,904.1,R,86(Opp)75,PVM,Shoulder Damage,Shoulder Repair,3,,4,1,6/05/2021 11:48,RB,2021_05,179,MDC_C12_210506_15884,,,
MDC_RD_0521_1964,MDC_RD_0521,531,1016,ARU STREET,22.9,23.9,L,near #1,PVM,Edgebreak,Edgebreak Repair,2,,1,1,2/05/2021 14:14,SF,2021_05,180,MDC_C10_210502_40134,,,
MDC_RD_0521_1965,MDC_RD_0521,531,2414,ARU STREET,348.4,358.4,L,(Opp)28,SHL,Shallow Shoulder,Grade/Roll,2,,10,1,2/05/2021 14:14,SF,2021_05,181,MDC_C10_210502_40186,,,
MDC_RD_0521_3551,MDC_RD_0521,356,1436,ASHDOWN CRESCENT,8.9,9.9,L,,PVM,Scabbing,Chipseal,3,,1,1,4/05/2021 13:26,SF,2021_05,182,MDC_C10_210504_12504,,,
MDC_RD_0521_3550,MDC_RD_0521,356,1436,ASHDOWN CRESCENT,40.4,42.4,R,,PVM,Scabbing,Chipseal,3,,2,1,4/05/2021 13:26,SF,2021_05,183,MDC_C10_210504_12494,,,
MDC_RD_0521_3547,MDC_RD_0521,356,1436,ASHDOWN CRESCENT,55.3,59.3,L,11(Opp)2,DRA,Broken (K&C),Replace (K&C),3,,4,1,4/05/2021 13:25,SF,2021_05,184,MDC_C10_210504_12446,,,
MDC_RD_0521_3548,MDC_RD_0521,356,1436,ASHDOWN CRESCENT,101.6,105.6,L,9(Opp)4,DRA,Broken (K&C),Replace (K&C),3,,4,1,4/05/2021 13:26,SF,2021_05,185,MDC_C10_210504_12460,,,
MDC_RD_0521_3549,MDC_RD_0521,356,1436,ASHDOWN CRESCENT,109.5,111.5,L,5(Opp)8,DRA,Broken (K&C),Replace (K&C),1,,2,1,4/05/2021 13:26,SF,2021_05,186,MDC_C10_210504_12470,,,
MDC_RD_0521_3800,MDC_RD_0521,368,1393,ATLEE PLACE,22.6,27.6,R,,DRA,Broken (K&C),Replace (K&C),2,,5,1,4/05/2021 14:17,SF,2021_05,187,MDC_C10_210504_17470,,,
MDC_RD_0521_3805,MDC_RD_0521,368,1393,ATLEE PLACE,39.7,41.7,R,,PVM,Flushing,Water Cutting,3,,2,1,4/05/2021 14:17,SF,2021_05,188,MDC_C10_210504_17534,,,
MDC_RD_0521_3801,MDC_RD_0521,368,1393,ATLEE PLACE,78.3,81.3,L,,DRA,Broken (K&C),Replace (K&C),2,,3,1,4/05/2021 14:17,SF,2021_05,189,MDC_C10_210504_17486,,,
MDC_RD_0521_3804,MDC_RD_0521,368,1393,ATLEE PLACE,96.1,102.1,R,,PVM,Flushing,Water Cutting,3,,6,2,4/05/2021 14:17,SF,2021_05,190,MDC_C10_210504_17520,,,
MDC_RD_0521_3803,MDC_RD_0521,368,1393,ATLEE PLACE,127.8,129.8,R,,DRA,Broken (K&C),Replace (K&C),3,,2,1,4/05/2021 14:17,SF,2021_05,191,MDC_C10_210504_17512,,,
MDC_RD_0521_3802,MDC_RD_0521,368,1393,ATLEE PLACE,132.8,136.8,L,,DRA,Broken (K&C),Replace (K&C),2,,4,1,4/05/2021 14:17,SF,2021_05,192,MDC_C10_210504_17500,,,
MDC_RD_0521_2842,MDC_RD_0521,498,1115,AVON STREET,9,12,L,near #24,PVM,Flushing,Water Cutting,3,,3,1,3/05/2021 14:12,SF,2021_05,193,MDC_C10_210503_25127,,,
MDC_RD_0521_2841,MDC_RD_0521,498,1115,AVON STREET,129.6,149.6,R,15,SHL,Shallow Shoulder,Grade/Roll,2,,20,1,3/05/2021 14:11,SF,2021_05,194,MDC_C10_210503_25077,,,
MDC_RD_0521_2728,MDC_RD_0521,498,1116,AVON STREET,207.5,209.5,R,(Opp)between #15 & #11,DRA,Broken (K&C),Replace (K&C),3,,2,1,3/05/2021 13:28,SF,2021_05,195,MDC_C10_210503_20915,,,
MDC_RD_0521_2727,MDC_RD_0521,498,1116,AVON STREET,289.3,290.3,R,7(Opp)10,PVM,Scabbing,Chipseal,3,,1,1,3/05/2021 13:27,SF,2021_05,196,MDC_C10_210503_20899,,,
MDC_RD_0521_2726,MDC_RD_0521,498,1116,AVON STREET,335.2,375.2,L,6(Opp)3,SHL,Shallow Shoulder,Grade/Roll,2,,40,1,3/05/2021 13:27,SF,2021_05,197,MDC_C10_210503_20855,,,
MDC_RD_0521_2239,MDC_RD_0521,407,1473,AWA STREET,17.9,21.9,R,4,PVM,Scabbing,Chipseal,3,,4,1,2/05/2021 16:24,SF,2021_05,198,MDC_C10_210502_50987,,,
MDC_RD_0521_2229,MDC_RD_0521,407,1473,AWA STREET,26.9,27.9,L,(Opp)4,PVM,Scabbing,Chipseal,3,,1,1,2/05/2021 16:23,SF,2021_05,199,MDC_C10_210502_50863,,,
MDC_RD_0521_2230,MDC_RD_0521,407,1473,AWA STREET,60.8,80.8,L,3(Opp)6,DRA,Broken (K&C),Replace (K&C),3,,20,1,2/05/2021 16:23,SF,2021_05,200,MDC_C10_210502_50871,,,
MDC_RD_0521_2231,MDC_RD_0521,407,1473,AWA STREET,127.5,147.5,L,7(Opp)12,DRA,Broken (K&C),Replace (K&C),3,,20,1,2/05/2021 16:23,SF,2021_05,201,MDC_C10_210502_50885,,,
MDC_RD_0521_2238,MDC_RD_0521,407,1473,AWA STREET,116.5,136.5,R,12(Opp)7,DRA,Broken (K&C),Replace (K&C),3,,20,1,2/05/2021 16:24,SF,2021_05,202,MDC_C10_210502_50963,,,
MDC_RD_0521_2237,MDC_RD_0521,407,1473,AWA STREET,151.4,154.4,R,12(Opp)9,PVM,Alligator Cracking (C/S Rd),Crackseal,2,,3,1,2/05/2021 16:23,SF,2021_05,203,MDC_C10_210502_50953,,,
MDC_RD_0521_2236,MDC_RD_0521,407,1473,AWA STREET,168,,R,14(Opp)9,PVM,Pot Holes,Pothole Repair,1,,1,1,2/05/2021 16:23,SF,2021_05,204,MDC_C10_210502_50954,,,
MDC_RD_0521_2232,MDC_RD_0521,407,1473,AWA STREET,177.4,197.4,L,9(Opp)14,DRA,Broken (K&C),Replace (K&C),1,,20,1,2/05/2021 16:23,SF,2021_05,205,MDC_C10_210502_50897,,,
MDC_RD_0521_2233,MDC_RD_0521,407,1473,AWA STREET,229.2,234.2,L,11(Opp)20,SHL,Shallow Shoulder,Grade/Roll,1,,5,1,2/05/2021 16:23,SF,2021_05,206,MDC_C10_210502_50915,,,
MDC_RD_0521_2235,MDC_RD_0521,407,1473,AWA STREET,229.2,237.2,R,20(Opp)11,DRA,Broken (K&C),Replace (K&C),3,,8,1,2/05/2021 16:23,SF,2021_05,207,MDC_C10_210502_50935,,,
MDC_RD_0521_2234,MDC_RD_0521,407,1473,AWA STREET,232.1,242.1,L,11(Opp)20,PVM,Joint Cracking,Jointseal,3,,10,1,2/05/2021 16:23,SF,2021_05,208,MDC_C10_210502_50927,,,
MDC_RD_0521_4854,MDC_RD_0521,150,1800,AWAHOU SOUTH ROAD,77.3,87.3,L,11-122C(Opp)12,PVM,Flushing,Water Cutting,3,,10,1,6/05/2021 15:52,SF,2021_05,209,MDC_C10_210506_32823,,,
MDC_RD_0521_4860,MDC_RD_0521,150,1800,AWAHOU SOUTH ROAD,102.1,110.1,R,12(Opp)11-122C,PVM,Flushing,Water Cutting,3,,8,1,6/05/2021 16:00,SF,2021_05,210,MDC_C10_210506_33671,,,
MDC_RD_0521_4855,MDC_RD_0521,150,1800,AWAHOU SOUTH ROAD,152.7,154.7,L,15,PVM,Flushing,Water Cutting,3,,2,1,6/05/2021 15:53,SF,2021_05,211,MDC_C10_210506_32833,,,
MDC_RD_0521_4859,MDC_RD_0521,150,1800,AWAHOU SOUTH ROAD,1792.2,1793.2,R,(Opp)139,PVM,Edgebreak Patch,Edgebreak Repair,3,,1,1,6/05/2021 15:58,SF,2021_05,212,MDC_C10_210506_33432,,,
MDC_RD_0521_4856,MDC_RD_0521,150,1800,AWAHOU SOUTH ROAD,2315.4,2317.4,L,(Opp)240,PVM,Scabbing,Chipseal,3,,2,1,6/05/2021 15:55,SF,2021_05,213,MDC_C10_210506_33154,,,
MDC_RD_0521_4857,MDC_RD_0521,150,1800,AWAHOU SOUTH ROAD,2858,2859,L,(Opp)290,PVM,Edgebreak,Edgebreak Repair,2,,1,1,6/05/2021 15:56,SF,2021_05,214,MDC_C10_210506_33234,,,
MDC_RD_0521_4858,MDC_RD_0521,150,1800,AWAHOU SOUTH ROAD,2868.2,2870.2,R,290,PVM,Scabbing,Chipseal,3,,2,1,6/05/2021 15:56,SF,2021_05,215,MDC_C10_210506_33252,,,
MDC_RD_0521_132,MDC_RD_0521,1332,3104,AWAHURI FEILDING ROAD,11.9,11.9,L,101,PVM,Flushing,Water Cutting,3,,0,2,30/04/2021 12:09,SF,2021_05,216,MDC_C10_210430_03379,,,
MDC_RD_0521_138,MDC_RD_0521,1332,3104,AWAHURI FEILDING ROAD,71.4,,R,,DRA,Blocked SWC,Clear,2,,71.4,1,30/04/2021 12:12,SF,2021_05,217,MDC_C10_210430_03742,,,
MDC_RD_0521_133,MDC_RD_0521,1332,3104,AWAHURI FEILDING ROAD,147.5,218.8,L,,PVM,Flushing,Water Cutting,3,,71.3,1,30/04/2021 12:09,SF,2021_05,218,MDC_C10_210430_03395,,,
MDC_RD_0521_137,MDC_RD_0521,1332,3104,AWAHURI FEILDING ROAD,202.1,349.4,R,(Opp)131,SHL,High Shoulder,Grade/Roll,2,,147.3,1,30/04/2021 12:12,SF,2021_05,219,MDC_C10_210430_03649,,,
MDC_RD_0521_134,MDC_RD_0521,1332,3104,AWAHURI FEILDING ROAD,360,440,L,131,SHL,High Shoulder,Grade/Roll,2,,80,2,30/04/2021 12:10,SF,2021_05,220,MDC_C10_210430_03419,,,
MDC_RD_0521_136,MDC_RD_0521,1332,3104,AWAHURI FEILDING ROAD,788.6,828.6,R,(Opp)171,DRA,Blocked SWC,Clear,2,,40,2,30/04/2021 12:11,SF,2021_05,221,MDC_C10_210430_03591,,,
MDC_RD_0521_135,MDC_RD_0521,1332,3104,AWAHURI FEILDING ROAD,903.2,943.2,R,192(Opp)203,DRA,Blocked SWC,Clear,2,,40,2,30/04/2021 12:11,SF,2021_05,222,MDC_C10_210430_03575,,,
MDC_RD_0521_830,MDC_RD_0521,1332,2627,AWAHURI FEILDING ROAD,1837.6,1912,L,(Opp)264,PVM,Flushing,Water Cutting,3,,74.4,3,1/05/2021 10:43,SF,2021_05,223,MDC_C10_210501_07396,,,
MDC_RD_0521_831,MDC_RD_0521,1332,2629,AWAHURI FEILDING ROAD,1949.7,1950.7,L,(Opp)292,PVM,Shoulder Damage,Shoulder Repair,1,,1,1,1/05/2021 10:43,SF,2021_05,224,MDC_C10_210501_07405,,,
MDC_RD_0521_832,MDC_RD_0521,1332,2629,AWAHURI FEILDING ROAD,2083.3,2155.7,L,(Opp)290,PVM,Flushing,Water Cutting,3,,72.4,2,1/05/2021 10:43,SF,2021_05,225,MDC_C10_210501_07422,,,
MDC_RD_0521_833,MDC_RD_0521,1332,2629,AWAHURI FEILDING ROAD,2213.4,2253.4,L,(Opp)290,DRA,Blocked K&C,Clear,2,,40,1,1/05/2021 10:44,SF,2021_05,226,MDC_C10_210501_07436,,,
MDC_RD_0521_834,MDC_RD_0521,1332,2629,AWAHURI FEILDING ROAD,2288.5,2512.5,L,(Opp)290,PVM,Flushing,Water Cutting,3,,224,1,1/05/2021 10:44,SF,2021_05,227,MDC_C10_210501_07444,,,
