Footpath ID,Road Name,Road ID,Area,Displacement,Position,ERP,Side,Asset,Zone,Type,Fault,Cause,Size,Length,Width,Grade,Comments,Inspection Date,Easting,Northing,Latitude,Longitude,FaultTime,Photo,Inspector,Seq,FaultNo
4477,DICKENS ST EAST (CP),1119,NCC,Kerb,,119,R,Footpath,Comm/Shopping Centre,Exposed Aggregate,Trip Lip,Workmanship,1x3,1,2.5,3,,19-Nov-19,1936928,5621387,-39.491143,176.917636,8/12/2019 7:43,4980,,3395,6680
4481,DICKENS ST SOUTH LEASE (CP),1144,NCC,Whole Width,,17,R,Footpath,Comm/Shopping Centre,Concrete,Other,Other,4x2,4,1.7,4,,19-Nov-19,1936656,5621252,-39.492458,176.914549,9/12/2019 7:04,3096,,3396,7247
4488,DICKENS ST WEST (CP),1121,NCC,Whole Width,173,130,R,Footpath,Comm/Shopping Centre,Exposed Aggregate,Scabbing,Age,1x3,1,3,3,,19-Nov-19,1936725,5621323,-39.491791,176.915311,9/12/2019 6:29,967,,3397,7218
1176,DINWIDDIE AVE,145,NCC,Middle,33,14,L,Footpath,Urban,Concrete,Crack,Vehicles,1x1,1,1.4,4,,19-Nov-19,1934813,5618348,-39.519282,176.894629,15/12/2019 13:56,15717,,3398,11655
1176,DINWIDDIE AVE,145,NCC,Middle,31,36,L,Footpath,Urban,Concrete,Broken,Vehicles,1x1,1,1.4,3,,19-Nov-19,1934807,5618369,-39.519095,176.894547,15/12/2019 13:56,15728,,3399,11656
1176,DINWIDDIE AVE,145,NCC,Middle,31,41,L,Footpath,Urban,Concrete,Obstruction,Vehicles,8x1,8,1.4,4,,19-Nov-19,1934806,5618374,-39.519052,176.894531,15/12/2019 13:57,15744,,3400,11657
1176,DINWIDDIE AVE,145,NCC,Middle,27,66,L,Footpath,Urban,Concrete,Trip Hazard,Service Cover,1x1,1,1.4,4,,19-Nov-19,1934801,5618398,-39.518838,176.894462,15/12/2019 13:57,15756,,3401,11658
1174,DINWIDDIE AVE,145,NCC,Middle,19,141,L,Footpath,Urban,Concrete,Trip Hazard,Other,1x1,1,1.4,3,,19-Nov-19,1934786,5618475,-39.518157,176.894248,15/12/2019 14:04,16203,,3402,11683
1173,DINWIDDIE AVE,145,NCC,Middle,15,179,L,Footpath,Urban,Concrete,Crack,Vehicles,1x1,1,1.4,3,,19-Nov-19,1934777,5618511,-39.517835,176.894128,15/12/2019 14:08,16429,,3403,11703
1173,DINWIDDIE AVE,145,NCC,Middle,15 (Opposite #18-1680),182,L,Footpath,Urban,Concrete,Trip Hazard,Vehicles,1x1,1,1.4,3,,19-Nov-19,1934778,5618514,-39.517809,176.894135,15/12/2019 14:08,16444,,3404,11704
1173,DINWIDDIE AVE,145,NCC,Middle,15 (Opposite #16),194,L,Footpath,Urban,Concrete,Crack,Vehicles,1x1,1,1.4,3,,19-Nov-19,1934776,5618526,-39.517701,176.894102,15/12/2019 14:09,16457,,3405,11705
1173,DINWIDDIE AVE,145,NCC,Middle,13 (Opposite #14),215,L,Footpath,Urban,Concrete,Crack,Vehicles,1x1,1,1.4,3,,19-Nov-19,1934771,5618546,-39.517517,176.894042,15/12/2019 14:09,16468,,3406,11706
1173,DINWIDDIE AVE,145,NCC,Middle,,311,L,Footpath,Urban,Concrete,Crack,Age,1x1,1,1.4,3,,19-Nov-19,1934744,5618638,-39.516706,176.893675,15/12/2019 14:10,16520,,3407,11708
2600,DINWIDDIE AVE,145,NCC,Middle,18-1680 (Opposite #15),180,R,Footpath,Urban,Concrete,Crack,Vehicles,1x1,1,1.4,3,,19-Nov-19,1934790,5618515,-39.517795,176.894274,15/12/2019 14:50,18959,,3408,11873
2600,DINWIDDIE AVE,145,NCC,Middle,8 (Opposite #7),264,R,Footpath,Urban,Concrete,Crack,Vehicles,1x1,1,1.4,3,,19-Nov-19,1934771,5618597,-39.517063,176.894012,15/12/2019 14:49,18895,,3409,11871
2600,DINWIDDIE AVE,145,NCC,Middle,6 (Opposite #5),275,R,Footpath,Urban,Concrete,Crack,Vehicles,1x1,1,1.4,3,,19-Nov-19,1934767,5618607,-39.516973,176.893963,15/12/2019 14:49,18887,,3410,11870
2600,DINWIDDIE AVE,145,NCC,Middle,,304,R,Footpath,Urban,Concrete,Scabbing,Vehicles,1x1,1,1.4,3,,19-Nov-19,1934757,5618634,-39.516733,176.89383,15/12/2019 14:49,18872,,3411,11869
2614,DOCKERY AVE,146,NCC,Middle,near #3,10,L,Footpath,Urban,Concrete,Scabbing,Age,1x1,1,1.4,3,,19-Nov-19,1934988,5619540,-39.508499,176.896057,20/11/2019 7:55,757,,3412,29
2614,DOCKERY AVE,146,NCC,Middle,near #3,11,L,Footpath,Urban,Concrete,Crack,Vehicles,1x1,1,1.4,3,,19-Nov-19,1934988,5619539,-39.50851,176.896057,20/11/2019 8:02,1186,,3413,50
2614,DOCKERY AVE,146,NCC,Middle,,32,L,Footpath,Urban,Concrete,Displacement,Trees,2x1,2,1.4,3,,19-Nov-19,1935001,5619523,-39.508646,176.896218,20/11/2019 7:55,790,,3414,31
2614,DOCKERY AVE,146,NCC,Middle,5 (Opposite #10),80,L,Footpath,Urban,Concrete,Crack,Vehicles,1x1,1,1.4,3,,19-Nov-19,1935043,5619500,-39.508835,176.896719,20/11/2019 7:56,824,,3415,32
2614,DOCKERY AVE,146,NCC,Middle,7 (Opposite #10),83,L,Footpath,Urban,Concrete,Obstruction,Plant Growth,3x1,3,1.4,3,,19-Nov-19,1935046,5619499,-39.508844,176.896753,20/11/2019 7:56,834,,3416,33
2614,DOCKERY AVE,146,NCC,Middle,15 (Opposite #27),176,L,Footpath,Urban,Concrete,Broken,Vehicles,1x1,1,1.4,3,,19-Nov-19,1935123,5619493,-39.508874,176.89765,20/11/2019 7:57,888,,3417,34
1189,DOCKERY AVE,146,NCC,Middle,near #4,25,R,Footpath,Urban,Concrete,Crack,Vehicles,1x1,1,1.4,3,,19-Nov-19,1934988,5619521,-39.508674,176.896072,20/11/2019 8:01,1161,,3418,48
1189,DOCKERY AVE,146,NCC,Middle,,33,R,Footpath,Urban,Concrete,Crack,Vehicles,1x1,1,1.4,3,,19-Nov-19,1934994,5619515,-39.508728,176.896134,20/11/2019 8:01,1156,,3419,47
1189,DOCKERY AVE,146,NCC,Middle,,34,R,Footpath,Urban,Concrete,Broken,Vehicles,1x1,1,1.4,3,,19-Nov-19,1934994,5619514,-39.508735,176.896142,20/11/2019 8:01,1142,,3420,46
1189,DOCKERY AVE,146,NCC,Middle,4 (Opposite #3),42,R,Footpath,Urban,Concrete,Crack,Vehicles,1x1,1,1.4,3,,19-Nov-19,1935000,5619508,-39.508783,176.89621,20/11/2019 8:01,1131,,3421,45
1189,DOCKERY AVE,146,NCC,Middle,6-2/30 (Opposite #3),54,R,Footpath,Urban,Concrete,Obstruction,Plant Growth,1x1,1,1.4,3,,19-Nov-19,1935009,5619502,-39.508839,176.896319,20/11/2019 8:01,1120,,3422,44
1189,DOCKERY AVE,146,NCC,Middle,6-2/30 (Opposite #3),58,R,Footpath,Urban,Concrete,Broken,Vehicles,1x1,1,1.4,3,,19-Nov-19,1935013,5619500,-39.508854,176.896362,20/11/2019 8:01,1117,,3423,43
1189,DOCKERY AVE,146,NCC,Middle,6-2/30 (Opposite #3),62,R,Footpath,Urban,Concrete,Crack,Vehicles,1x1,1,1.4,4,,19-Nov-19,1935016,5619498,-39.508868,176.896405,20/11/2019 8:00,1109,,3424,42
1189,DOCKERY AVE,146,NCC,Middle,8 (Opposite #5),74,R,Footpath,Urban,Concrete,Crack,Vehicles,1x1,1,1.4,3,,19-Nov-19,1935027,5619493,-39.508905,176.896535,20/11/2019 8:00,1088,,3425,41
1189,DOCKERY AVE,146,NCC,Middle,12 (Opposite #7),98,R,Footpath,Urban,Concrete,Crack,Vehicles,1x1,1,1.4,4,,19-Nov-19,1935050,5619485,-39.508973,176.89681,20/11/2019 7:59,1072,,3426,40
1631,DOLBEL ST,147,NCC,Middle,12,157,L,Footpath,Urban,Concrete,Scabbing,Age,1x1,1,1.4,3,,19-Nov-19,1930019,5616701,-39.535944,176.839793,14/01/2020 13:06,9953,,3427,17596
1631,DOLBEL ST,147,NCC,Middle,22,262,L,Footpath,Urban,Concrete,Crack,Vehicles,1x1,1,1.4,3,,19-Nov-19,1929916,5616725,-39.535772,176.838592,14/01/2020 13:07,10004,,3428,17597
2029,DOMAIN RD,148,NCC,Kerb,i/s The Esplanade,16,R,Pram Crossing,Urban,Ashphalt,Trip Hazard,Workmanship,1x3,1,3,3,,19-Nov-19,1933592,5623857,-39.470231,176.877699,27/11/2019 7:10,2372,,3429,1387
2029,DOMAIN RD,148,NCC,Kerb,i/s The Esplanade,22,R,Footpath,Urban,Ashphalt,Scabbing,Age,1x3,1,3,3,,19-Nov-19,1933587,5623855,-39.470251,176.877634,27/11/2019 7:10,2360,,3430,1386
2029,DOMAIN RD,148,NCC,Kerb,(Opposite #6),37,R,Footpath,Urban,Ashphalt,Trip Lip,Workmanship,1x3,1,3,3,,19-Nov-19,1933572,5623850,-39.470301,176.877471,27/11/2019 7:10,2351,,3431,1385
3235,DOMAIN RD,148,NCC,Kerb,between #26 & #27,75,R,Footpath,Urban,Concrete,Missing Crossing,Missing Crossing,1x1,1,1.4,3,,19-Nov-19,1933538,5623836,-39.470442,176.877079,27/11/2019 7:09,2311,,3432,1384
623,DOMETT ST,149,NCC,Kerb,(Opposite #21),14,R,Footpath,Urban,Ashphalt,Scabbing,Age,4x2,4,2.2,3,,19-Nov-19,1935216,5622250,-39.484052,176.897342,28/11/2019 8:33,4524,,3433,2718
623,DOMETT ST,149,NCC,Kerb,(Opposite #21),26,R,Footpath,Urban,Ashphalt,Scabbing,Age,4x2,4,2.2,3,,19-Nov-19,1935209,5622240,-39.484142,176.897265,28/11/2019 8:33,4516,,3434,2717
624,DOMETT ST,149,NCC,Kerb,i/s Lever St,116,R,Footpath,Urban,Ashphalt,Broken,Vehicles,20x3,20,2.5,3,,19-Nov-19,1935156,5622164,-39.484843,176.896688,28/11/2019 7:55,2291,,3435,2624
624,DOMETT ST,149,NCC,Kerb,i/s Lever St,122,R,Footpath,Urban,Ashphalt,Scabbing,Age,1x3,1,2.5,4,,19-Nov-19,1935152,5622160,-39.484888,176.896649,28/11/2019 7:55,2273,,3436,2623
624,DOMETT ST,149,NCC,Kerb,,125,R,Footpath,Urban,Ashphalt,Scabbing,Age,10x3,10,2.5,3,,19-Nov-19,1935151,5622157,-39.484911,176.89663,28/11/2019 7:55,2269,,3437,2622
624,DOMETT ST,149,NCC,Kerb,,149,R,Footpath,Urban,Ashphalt,Scabbing,Vehicles,1x3,1,2.5,3,,19-Nov-19,1935137,5622138,-39.485092,176.896478,28/11/2019 7:55,2251,,3438,2621
624,DOMETT ST,149,NCC,Kerb,,151,R,Footpath,Urban,Ashphalt,Scabbing,Age,2x3,2,2.5,3,,19-Nov-19,1935136,5622136,-39.485107,176.896466,28/11/2019 7:55,2245,,3439,2620
624,DOMETT ST,149,NCC,Kerb,,160,R,Footpath,Urban,Ashphalt,Gradient/Slope,Water,1x3,1,2.5,3,,19-Nov-19,1935130,5622129,-39.485175,176.896408,28/11/2019 7:54,2221,,3440,2619
624,DOMETT ST,149,NCC,Kerb,,167,R,Footpath,Urban,Ashphalt,Trip Hazard,Service Cover,1x3,1,2.5,3,,19-Nov-19,1935126,5622123,-39.485228,176.896364,28/11/2019 7:54,2208,,3441,2618
624,DOMETT ST,149,NCC,Kerb,,183,R,Footpath,Urban,Concrete,Broken,Utility Contractor,1x3,1,2.5,3,,19-Nov-19,1935117,5622110,-39.485348,176.896263,28/11/2019 7:53,2168,,3442,2617
624,DOMETT ST,149,NCC,Kerb,(Opposite #5),212,R,Footpath,Urban,Ashphalt,Scabbing,Vehicles,1x3,1,2.5,3,,19-Nov-19,1935100,5622086,-39.485567,176.896079,28/11/2019 7:53,2138,,3443,2616
625,DOMETT ST,149,NCC,Kerb,4 (Opposite #5),266,R,Footpath,Urban,Ashphalt,Scabbing,Vehicles,5x3,5,2.5,3,,19-Nov-19,1935080,5622039,-39.485998,176.89587,28/11/2019 8:08,3014,,3444,2655
625,DOMETT ST,149,NCC,Kerb,4 (Opposite #5),297,R,Footpath,Urban,Ashphalt,Scabbing,Vehicles,5x3,5,2.5,5,,19-Nov-19,1935072,5622009,-39.486269,176.895788,28/11/2019 8:07,3000,,3445,2654
625,DOMETT ST,149,NCC,Kerb,4 (Opposite #5),307,R,Footpath,Urban,Ashphalt,Broken,Utility Contractor,2x3,2,2.5,3,,19-Nov-19,1935069,5622000,-39.486357,176.895761,28/11/2019 8:07,2963,,3446,2653
625,DOMETT ST,149,NCC,Kerb,4 (Opposite #5),329,R,Footpath,Urban,Ashphalt,Slippery,Loose Metal,2x3,2,2.5,3,,19-Nov-19,1935063,5621979,-39.48655,176.895704,28/11/2019 8:06,2944,,3447,2652
625,DOMETT ST,149,NCC,Kerb,4 (Opposite #5),330,R,Footpath,Urban,Ashphalt,Broken Service Cover,Other,1x3,1,2.5,5,,19-Nov-19,1935063,5621978,-39.486558,176.895701,28/11/2019 8:06,2928,,3448,2650
625,DOMETT ST,149,NCC,Kerb,4 (Opposite #5),330,R,Footpath,Urban,Ashphalt,Trip Hazard,Service Cover,1x3,1,2.5,4,,19-Nov-19,1935063,5621978,-39.486558,176.895701,28/11/2019 8:06,2936,,3449,2651
625,DOMETT ST,149,NCC,Kerb,(Opposite #5),359,R,Footpath,Urban,Ashphalt,Trip Hazard,Service Cover,1x3,1,2.5,5,,19-Nov-19,1935055,5621950,-39.486812,176.895624,28/11/2019 8:05,2888,,3450,2649
2061,DOMETT ST,149,NCC,Kerb,,75,L,Footpath,Urban,Ashphalt,Scabbing,Age,1x2,1,2.3,3,,19-Nov-19,1935191,5622183,-39.484661,176.897089,28/11/2019 8:34,4618,,3451,2719
2062,DOMETT ST,149,NCC,Kerb,before #5,115,L,Footpath,Urban,Concrete,Crack,Vehicles,1x2,1,2.4,4,,19-Nov-19,1935172,5622155,-39.484918,176.896875,28/11/2019 7:56,2323,,3452,2625
2062,DOMETT ST,149,NCC,Kerb,,124,L,Footpath,Urban,Concrete,Scabbing,Age,3x2,3,2.4,5,,19-Nov-19,1935167,5622148,-39.484987,176.89682,28/11/2019 7:56,2341,,3453,2626
2062,DOMETT ST,149,NCC,Kerb,,129,L,Footpath,Urban,Concrete,Scabbing,Age,2x2,2,2.4,4,,19-Nov-19,1935164,5622144,-39.485026,176.896789,28/11/2019 7:56,2352,,3454,2627
2062,DOMETT ST,149,NCC,Kerb,,136,L,Footpath,Urban,Concrete,Scabbing,Age,1x2,1,2.4,3,,19-Nov-19,1935160,5622138,-39.485079,176.896746,28/11/2019 7:57,2355,,3455,2628
2062,DOMETT ST,149,NCC,Kerb,,140,L,Footpath,Urban,Concrete,Scabbing,Age,1x2,1,2.4,4,,19-Nov-19,1935158,5622135,-39.48511,176.896722,28/11/2019 7:57,2359,,3456,2629
2062,DOMETT ST,149,NCC,Kerb,,144,L,Footpath,Urban,Concrete,Trip Hazard,Age,1x2,1,2.4,5,,19-Nov-19,1935155,5622131,-39.48514,176.896697,28/11/2019 7:57,2368,,3457,2630
2062,DOMETT ST,149,NCC,Kerb,,145,L,Footpath,Urban,Concrete,Scabbing,Age,1x2,1,2.4,3,,19-Nov-19,1935155,5622131,-39.485148,176.896691,28/11/2019 7:57,2373,,3458,2631
2062,DOMETT ST,149,NCC,Kerb,,148,L,Footpath,Urban,Concrete,Scabbing,Age,1x2,1,2.4,4,,19-Nov-19,1935153,5622128,-39.485171,176.896673,28/11/2019 7:57,2376,,3459,2632
2062,DOMETT ST,149,NCC,Kerb,,153,L,Footpath,Urban,Concrete,Broken,Age,1x2,1,2.4,3,,19-Nov-19,1935150,5622124,-39.485209,176.896642,28/11/2019 7:57,2405,,3460,2634
2062,DOMETT ST,149,NCC,Kerb,,154,L,Footpath,Urban,Concrete,Trip Hazard,Age,1x2,1,2.4,3,,19-Nov-19,1935150,5622123,-39.485217,176.896636,28/11/2019 7:57,2386,,3461,2633
2062,DOMETT ST,149,NCC,Kerb,,161,L,Footpath,Urban,Concrete,Scabbing,Age,15x2,15,2.4,3,,19-Nov-19,1935146,5622117,-39.48527,176.896593,28/11/2019 7:57,2418,,3462,2635
2062,DOMETT ST,149,NCC,Kerb,,173,L,Footpath,Urban,Concrete,Scabbing,Age,1x2,1,2.4,4,,19-Nov-19,1935139,5622107,-39.485362,176.896519,28/11/2019 7:58,2431,,3463,2636
2062,DOMETT ST,149,NCC,Kerb,,177,L,Footpath,Urban,Concrete,Trip Hazard,Age,1x2,1,2.4,4,,19-Nov-19,1935137,5622104,-39.485392,176.896496,28/11/2019 7:58,2443,,3464,2637
2062,DOMETT ST,149,NCC,Kerb,,179,L,Footpath,Urban,Concrete,Scabbing,Age,1x2,1,2.4,3,,19-Nov-19,1935136,5622103,-39.485407,176.896483,28/11/2019 7:58,2446,,3465,2638
2062,DOMETT ST,149,NCC,Kerb,,180,L,Footpath,Urban,Concrete,Scabbing,Age,1x2,1,2.4,5,,19-Nov-19,1935135,5622102,-39.485414,176.896476,28/11/2019 7:58,2451,,3466,2639
2062,DOMETT ST,149,NCC,Kerb,,183,L,Footpath,Urban,Concrete,Trip Hazard,Age,1x2,1,2.4,3,,19-Nov-19,1935133,5622099,-39.485437,176.896457,28/11/2019 7:58,2456,,3467,2640
2062,DOMETT ST,149,NCC,Kerb,,184,L,Footpath,Urban,Concrete,Uneven,Service Cover,2x2,2,2.4,3,,19-Nov-19,1935133,5622099,-39.485444,176.896451,28/11/2019 7:58,2462,,3468,2641
2062,DOMETT ST,149,NCC,Kerb,5,209,L,Footpath,Urban,Concrete,Trip Hazard,Age,1x2,1,2.4,3,,19-Nov-19,1935118,5622078,-39.485632,176.896291,28/11/2019 7:59,2487,,3469,2643
2062,DOMETT ST,149,NCC,Kerb,5,209,L,Footpath,Urban,Concrete,Scabbing,Age,1x2,1,2.4,3,,19-Nov-19,1935118,5622078,-39.485632,176.896291,28/11/2019 7:59,2484,,3470,2642
2062,DOMETT ST,149,NCC,Kerb,5,226,L,Footpath,Urban,Concrete,Scabbing,Age,1x2,1,2.4,3,,19-Nov-19,1935108,5622065,-39.485759,176.896185,28/11/2019 7:59,2504,,3471,2644
2063,DOMETT ST,149,NCC,Kerb,5 (Opposite #4),236,L,Footpath,Urban,Concrete,Scabbing,Age,1x2,1,2.3,3,,19-Nov-19,1935104,5622056,-39.485842,176.896135,28/11/2019 7:59,2512,,3472,2645
2063,DOMETT ST,149,NCC,Kerb,5 (Opposite #4),242,L,Footpath,Urban,Concrete,Trip Hazard,Age,1x2,1,2.3,3,,19-Nov-19,1935102,5622050,-39.485896,176.896117,28/11/2019 7:59,2515,,3473,2646
2063,DOMETT ST,149,NCC,Kerb,5 (Opposite #4),339,L,Footpath,Urban,Concrete,Broken Service Cover,Other,1x2,1,2.3,4,,19-Nov-19,1935075,5621956,-39.486744,176.895858,28/11/2019 8:00,2574,,3474,2647
2063,DOMETT ST,149,NCC,Kerb,(Opposite #4),349,L,Footpath,Urban,Concrete,Trip Lip,Workmanship,1x2,1,2.3,3,,19-Nov-19,1935073,5621947,-39.486832,176.895833,28/11/2019 8:00,2595,,3475,2648
1357,DONEGAL CRS,150,NCC,Middle,,10,L,Footpath,Urban,Concrete,Scabbing,Age,1x1,1,1.4,3,,19-Nov-19,1932088,5618800,-39.516276,176.862774,5/01/2020 12:00,3843,,3476,14289
1357,DONEGAL CRS,150,NCC,Middle,(Opposite #2),18,L,Footpath,Urban,Concrete,Trip Lip,Trees,1x1,1,1.4,3,,19-Nov-19,1932087,5618792,-39.516347,176.862764,5/01/2020 12:14,4730,,3477,14338
1357,DONEGAL CRS,150,NCC,Middle,21 (Opposite #16),221,L,Pram Crossing,Urban,Concrete,Ponding,Age,1x1,1,1.4,3,,19-Nov-19,1931949,5618699,-39.517241,176.861202,5/01/2020 12:16,4848,,3478,14339
1356,DONEGAL CRS,150,NCC,Middle,(Opposite #18),236,L,Pram Crossing,Urban,Concrete,Ponding,Age,1x1,1,1.4,3,,19-Nov-19,1931925,5618697,-39.51727,176.860925,5/01/2020 12:28,5546,,3479,14369
1356,DONEGAL CRS,150,NCC,Middle,(Opposite #18),245,L,Footpath,Urban,Concrete,Crack,Vehicles,1x1,1,1.4,3,,19-Nov-19,1931916,5618697,-39.517269,176.860823,5/01/2020 12:28,5555,,3480,14370
1356,DONEGAL CRS,150,NCC,Middle,43 (Opposite #32),383,L,Footpath,Urban,Concrete,Crack,Age,1x1,1,1.4,3,,19-Nov-19,1931779,5618704,-39.517258,176.859228,5/01/2020 12:29,5628,,3481,14371
1356,DONEGAL CRS,150,NCC,Middle,43 (Opposite #32),389,L,Pram Crossing,Urban,Concrete,Ponding,Age,1x1,1,1.4,5,,19-Nov-19,1931772,5618703,-39.517268,176.859155,5/01/2020 12:30,5636,,3482,14372
2765,DONEGAL CRS,150,NCC,Middle,2 (Opposite #3),45,R,Footpath,Urban,Concrete,Crack,Vehicles,1x1,1,1.4,3,,19-Nov-19,1932074,5618765,-39.516596,176.862627,5/01/2020 12:14,4702,,3483,14337
2765,DONEGAL CRS,150,NCC,Middle,2 (Opposite #3),47,R,Footpath,Urban,Concrete,Crack,Age,1x1,1,1.4,3,,19-Nov-19,1932074,5618763,-39.516614,176.862628,5/01/2020 12:14,4697,,3484,14336
2765,DONEGAL CRS,150,NCC,Middle,2 (Opposite #3),49,R,Footpath,Urban,Concrete,Crack,Vehicles,1x1,1,1.4,3,,19-Nov-19,1932074,5618761,-39.516632,176.86263,5/01/2020 12:14,4685,,3485,14335
2765,DONEGAL CRS,150,NCC,Middle,12 (Opposite #21),155,R,Footpath,Urban,Concrete,Trip Lip,Trees,1x1,1,1.4,3,,19-Nov-19,1931994,5618715,-39.517079,176.861721,5/01/2020 12:13,4629,,3486,14334
2765,DONEGAL CRS,150,NCC,Middle,14 (Opposite #21),188,R,Footpath,Urban,Concrete,Crack,Water,1x1,1,1.4,4,,19-Nov-19,1931961,5618714,-39.517102,176.861341,5/01/2020 12:12,4605,,3487,14333
2765,DONEGAL CRS,150,NCC,Middle,14 (Opposite #21),194,R,Footpath,Urban,Concrete,Scabbing,Vehicles,1x1,1,1.4,3,,19-Nov-19,1931955,5618713,-39.517109,176.861271,5/01/2020 12:12,4597,,3488,14332
2765,DONEGAL CRS,150,NCC,Middle,14 (Opposite #21),195,R,Footpath,Urban,Concrete,Crack,Vehicles,1x1,1,1.4,4,,19-Nov-19,1931954,5618713,-39.51711,176.86126,5/01/2020 12:12,4586,,3489,14331
2764,DONEGAL CRS,150,NCC,Middle,20 (Opposite #27),250,R,Footpath,Urban,Concrete,Crack,Trees,1x1,1,1.4,3,,19-Nov-19,1931898,5618711,-39.517156,176.860614,5/01/2020 12:11,4550,,3490,14330
2764,DONEGAL CRS,150,NCC,Middle,26 (Opposite #39),306,R,Footpath,Urban,Concrete,Broken,Vehicles,1x1,1,1.4,3,,19-Nov-19,1931842,5618709,-39.517188,176.859963,5/01/2020 12:11,4505,,3491,14329
2764,DONEGAL CRS,150,NCC,Middle,28 (Opposite #39),312,R,Footpath,Urban,Concrete,Crack,Vehicles,1x1,1,1.4,3,,19-Nov-19,1931837,5618710,-39.517187,176.859899,5/01/2020 12:11,4499,,3492,14328
2764,DONEGAL CRS,150,NCC,Middle,30 (Opposite #41),341,R,Footpath,Urban,Concrete,Crack,Vehicles,1x1,1,1.4,3,,19-Nov-19,1931808,5618716,-39.517144,176.859562,5/01/2020 12:10,4469,,3493,14327
2764,DONEGAL CRS,150,NCC,Middle,32 (Opposite #43),372,R,Footpath,Urban,Concrete,Scabbing,Age,1x1,1,1.4,3,,19-Nov-19,1931777,5618718,-39.517135,176.859202,5/01/2020 12:09,4422,,3494,14326
2764,DONEGAL CRS,150,NCC,Middle,32 (Opposite #43),381,R,Footpath,Urban,Concrete,Broken,Vehicles,1x1,1,1.4,4,,19-Nov-19,1931768,5618717,-39.517149,176.859099,5/01/2020 12:09,4406,,3495,14325
1352,DORSET PL,151,NCC,Middle,near #2,18,R,Footpath,Urban,Concrete,Scabbing,Age,2x1,2,1.4,3,,19-Nov-19,1932199,5618978,-39.514633,176.863972,20/11/2019 15:39,17796,,3496,813
1027,DOUGLAS MCLEAN AVE,152,NCC,Berm,88,10,L,Footpath,Urban,Concrete,Broken,Vehicles,1x1,1,1.4,5,,19-Nov-19,1936486,5619393,-39.509239,176.913512,13/12/2019 7:36,4585,,3497,9810
1027,DOUGLAS MCLEAN AVE,152,NCC,Berm,88,18,L,Footpath,Urban,Concrete,Broken,Vehicles,2x1,2,1.4,3,,19-Nov-19,1936484,5619400,-39.509171,176.913494,13/12/2019 7:46,5224,,3498,9827
1027,DOUGLAS MCLEAN AVE,152,NCC,Berm,88,26,L,Footpath,Urban,Concrete,Crack,Vehicles,1x1,1,1.4,3,,19-Nov-19,1936483,5619408,-39.509102,176.913469,13/12/2019 7:46,5227,,3499,9828
1027,DOUGLAS MCLEAN AVE,152,NCC,Berm,88,31,L,Footpath,Urban,Concrete,Broken,Vehicles,2x1,2,1.4,4,,19-Nov-19,1936481,5619413,-39.509057,176.913453,13/12/2019 7:46,5240,,3500,9829
1027,DOUGLAS MCLEAN AVE,152,NCC,Berm,88,40,L,Footpath,Urban,Concrete,Scabbing,Age,1x1,1,1.4,3,,19-Nov-19,1936479,5619422,-39.508979,176.913424,13/12/2019 7:47,5264,,3501,9831
1027,DOUGLAS MCLEAN AVE,152,NCC,Berm,,96,L,Footpath,Urban,Concrete,Broken,Vehicles,1x1,1,1.4,3,,19-Nov-19,1936463,5619476,-39.508503,176.913208,13/12/2019 7:47,5301,,3502,9832
1027,DOUGLAS MCLEAN AVE,152,NCC,Berm,84,128,L,Footpath,Urban,Concrete,Trip Hazard,Age,1x1,1,1.4,3,,19-Nov-19,1936451,5619505,-39.508244,176.913051,13/12/2019 7:48,5323,,3503,9834
1027,DOUGLAS MCLEAN AVE,152,NCC,Berm,84,129,L,Footpath,Urban,Concrete,Scabbing,Age,1x1,1,1.4,3,,19-Nov-19,1936450,5619506,-39.508236,176.913045,13/12/2019 7:48,5320,,3504,9833
1027,DOUGLAS MCLEAN AVE,152,NCC,Berm,81,191,L,Footpath,Urban,Concrete,Crack,Vehicles,1x1,1,1.4,3,,19-Nov-19,1936421,5619561,-39.507751,176.912682,13/12/2019 7:49,5361,,3505,9835
1027,DOUGLAS MCLEAN AVE,152,NCC,Berm,81,195,L,Footpath,Urban,Concrete,Crack,Vehicles,1x1,1,1.4,3,,19-Nov-19,1936419,5619565,-39.507721,176.912656,13/12/2019 7:49,5363,,3506,9836
1027,DOUGLAS MCLEAN AVE,152,NCC,Berm,,242,L,Footpath,Urban,Concrete,Scabbing,Age,1x1,1,1.4,3,,19-Nov-19,1936393,5619603,-39.507385,176.912329,13/12/2019 7:49,5396,,3507,9837
1026,DOUGLAS MCLEAN AVE,152,NCC,Middle,77,370,L,Footpath,Urban,Concrete,Scabbing,Vehicles,1x1,1,1.4,3,,19-Nov-19,1936315,5619696,-39.506581,176.911383,13/12/2019 6:35,947,,3508,9651
1026,DOUGLAS MCLEAN AVE,152,NCC,Middle,76-2,385,L,Footpath,Urban,Concrete,Crack,Vehicles,1x1,1,1.4,3,,19-Nov-19,1936306,5619707,-39.506482,176.911265,13/12/2019 6:35,965,,3509,9653
1026,DOUGLAS MCLEAN AVE,152,NCC,Middle,75,395,L,Footpath,Urban,Concrete,Trench Sunken,Utility Contractor,1x1,1,1.4,3,,19-Nov-19,1936299,5619715,-39.506417,176.911188,13/12/2019 6:35,969,,3510,9654
