id,project,Service,Group,Board,Area,RoadID,CarriageWa,Location,ERP,Side,Position,Class,Fault,Repair,Priority,Comment,Size,Length,Width,Total,Easting,Northing,Latitude,Longitude,FaultTime,Inspector,Inspection,Seq,FaultID,PhotoID
ASM_SH_0520_640,TEST,SL1,STATE HIGHWAY,SH 1,10,2584,2329,01N-0474-R1,15,L,1,PVM,Ravelling,Mill and Fill,2,,40x3,40,3,120,1776831.013,5880527.61,-37.204987,174.992653,27/02/2020 11:31,SF,2020_02,640,937,SH1C3_200227_07700
ASM_SH_0520_641,TEST,SL1,STATE HIGHWAY,SH 1,10,2576,2326,01N-0474-R3,22,L,3,PVM,Scabbing,Level Mix,3,,20x3,20,3,60,1777033.771,5880260.15,-37.207358,174.995,24/05/2020 10:42,SF,2020_05,641,2578,SH1C3_200524_12262
ASM_SH_0520_642,TEST,SL1,STATE HIGHWAY,SH 1,10,1961,2310,01N-0475-R1,22,L,1,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,10x2,10,2,20,1777416.895,5879536.977,-37.2138,174.999487,27/02/2020 11:32,SF,2020_02,642,941,SH1C3_200227_07830
ASM_SH_0520_643,TEST,SL1,STATE HIGHWAY,SH 1,10,1961,2310,01N-0475-R1,106,L,1,PVM,Deformation/Shoving (A/C Rd),Structural Asphalt SAC,2,,6x3,6,3,18,1777468.887,5879472.384,-37.214372,175.000088,27/02/2020 11:32,SF,2020_02,643,942,SH1C3_200227_07840
ASM_SH_0520_644,TEST,SL1,STATE HIGHWAY,SH 1,10,1963,2308,01N-0475-R3,7,R,1,VEG,Vegetation Encroachment (Vertical),Vegetation Vertical Trim,2,,20,20,,20,1777503.346,5879056.941,-37.218108,175.000575,27/02/2020 11:35,SF,2020_02,644,948,SH1C3_200227_08179
ASM_SH_0520_645,TEST,SL1,STATE HIGHWAY,SH 1,10,1963,2308,01N-0475-R3,73,L,1,BAR,Armco Barrier Damaged,Repair,2,,15,15,,15,1777497.899,5879122.66,-37.217517,175.000498,27/02/2020 11:35,SF,2020_02,645,949,SH1C3_200227_08187
ASM_SH_0520_646,TEST,SL1,STATE HIGHWAY,SH 1,10,1966,2305,01N-0478-R3,104,L,2,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,60x3,60,3,180,1779169.497,5877800.057,-37.229112,175.019645,1/03/2020 9:54,SF,2020_02,646,1271,SH1C3_200301_17029
ASM_SH_0520_647,TEST,SL1,STATE HIGHWAY,SH 1,10,1966,2305,01N-0478-R3,315,L,1,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,80x2,80,2,160,1778988.152,5877695.914,-37.230085,175.017627,1/03/2020 8:52,SF,2020_02,647,1221,SH1C3_200301_10025
ASM_SH_0520_648,TEST,SL1,STATE HIGHWAY,SH 1,10,1966,9688,01N-0478-R3,1276,R,1,DRA,Blocked Channel,Storm Water Maintenance,2,,120,120,,120,1780495.553,5878106.016,-37.2261,175.03451,27/02/2020 12:45,SF,2020_02,648,1000,SH1C3_200227_14634
ASM_SH_0520_649,TEST,SL1,STATE HIGHWAY,SH 1,10,3228,2247,020-0000-D,345,L,3,PVM,Ravelling,Mill and Fill,2,,350x3,350,3,1050,1759992.043,5908426.945,-36.956658,174.797045,24/02/2020 12:43,SF,2020_02,649,538,SH1C3_200224_13158
ASM_SH_0520_650,TEST,SL1,STATE HIGHWAY,SH 1,10,3228,10090,020-0000-D,964,R,4,PVM,Ravelling,Mill and Fill,3,,60x3,60,3,180,1766887.608,5903911.869,-36.99614,174.875458,24/02/2020 13:01,SF,2020_02,650,562,SH1C3_200224_14874
ASM_SH_0520_651,TEST,SL1,STATE HIGHWAY,SH 1,10,3228,2287,020-0000-D,4360,R,2,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,1x1,1,1,1,1763780.3,5904547.679,-36.990958,174.840417,24/02/2020 12:14,SF,2020_02,651,520,SH1C3_200224_10850
ASM_SH_0520_652,TEST,SL1,STATE HIGHWAY,SH 1,10,3228,2288,020-0000-D,5023,R,2,BAR,Armco Barrier Damaged,Repair,3,,5,5,,5,1763318.771,5905024.191,-36.986745,174.83513,24/02/2020 12:48,SF,2020_02,652,543,SH1C3_200224_13638
ASM_SH_0520_653,TEST,SL1,STATE HIGHWAY,SH 1,10,3228,2288,020-0000-D,5083,R,1,PVM,Ravelling,Mill and Fill,3,,130x3,130,3,390,1763276.145,5905066.967,-36.986367,174.834642,24/02/2020 11:11,SF,2020_02,653,479,SH1C3_200224_06818
ASM_SH_0520_654,TEST,SL1,STATE HIGHWAY,SH 1,10,3228,2288,020-0000-D,5668,R,2,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,350x3,350,3,1050,1762890.145,5905505.814,-36.98248,174.830212,24/02/2020 12:13,SF,2020_02,654,519,SH1C3_200224_10738
ASM_SH_0520_655,TEST,SL1,STATE HIGHWAY,SH 1,10,3228,2288,020-0000-D,5677,R,1,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,400x3,400,3,1200,1762882.203,5905509.518,-36.982448,174.830122,24/02/2020 11:10,SF,2020_02,655,478,SH1C3_200224_06772
ASM_SH_0520_656,TEST,SL1,STATE HIGHWAY,SH 1,10,3228,2288,020-0000-D,6112,R,2,PVM,Ravelling,Mill and Fill,3,,160x3,160,3,480,1762586.948,5905830.177,-36.97961,174.826737,24/02/2020 12:12,SF,2020_02,656,518,SH1C3_200224_10699
ASM_SH_0520_657,TEST,SL1,STATE HIGHWAY,SH 1,10,3228,2288,020-0000-D,6406,R,2,PVM,Ravelling,Mill and Fill,3,,210x3,210,3,630,1762367.92,5906026.609,-36.977878,174.824235,24/02/2020 12:12,SF,2020_02,657,517,SH1C3_200224_10671
ASM_SH_0520_658,TEST,SL1,STATE HIGHWAY,SH 1,10,3228,3636,020-0000-D,7520,R,1,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,20x2,20,2,40,1761499.025,5906724.237,-36.971742,174.814328,24/02/2020 11:09,SF,2020_02,658,477,SH1C3_200224_06640
ASM_SH_0520_659,TEST,SL1,STATE HIGHWAY,SH 1,10,3228,3636,020-0000-D,7864,R,1,PVM,Ravelling,Mill and Fill,2,,500x3,500,3,1500,1761216.836,5906922.062,-36.970008,174.811117,24/02/2020 11:09,SF,2020_02,659,476,SH1C3_200224_06614
ASM_SH_0520_660,TEST,SL1,STATE HIGHWAY,SH 1,10,3228,2284,020-0000-D,8467,R,1,PVM,Ravelling,Mill and Fill,2,,500x3,500,3,1500,1760722.264,5907267.191,-36.966983,174.80549,24/02/2020 11:09,SF,2020_02,660,475,SH1C3_200224_06568
ASM_SH_0520_661,TEST,SL1,STATE HIGHWAY,SH 1,10,3228,2284,020-0000-D,8673,R,1,PVM,Ravelling,Mill and Fill,3,,200x3,200,3,600,1760569.927,5907405.815,-36.96576,174.80375,24/02/2020 11:09,SF,2020_02,661,474,SH1C3_200224_06552
ASM_SH_0520_662,TEST,SL1,STATE HIGHWAY,SH 1,10,3228,2284,020-0000-D,8850,R,1,BAR,Armco Barrier Damaged,Repair,3,,3,3,,3,1760459.271,5907544.758,-36.964527,174.802478,24/02/2020 11:08,SF,2020_02,662,473,SH1C3_200224_06538
ASM_SH_0520_663,TEST,SL1,STATE HIGHWAY,SH 1,10,3228,2284,020-0000-D,8996,R,2,PVM,Depression,Level Mix,3,,5x2,5,2,10,1760384.077,5907670.487,-36.963407,174.801607,24/02/2020 12:10,SF,2020_02,663,516,SH1C3_200224_10447
ASM_SH_0520_664,TEST,SL1,STATE HIGHWAY,SH 1,10,3228,2284,020-0000-D,9072,R,1,PVM,Ravelling,Mill and Fill,2,,140x3,140,3,420,1760342.328,5907732.874,-36.962852,174.801125,24/02/2020 11:08,SF,2020_02,664,472,SH1C3_200224_06520
ASM_SH_0520_665,TEST,SL1,STATE HIGHWAY,SH 1,10,3228,2284,020-0000-D,9371,R,1,BAR,Armco Barrier Damaged,Repair,3,,5,5,,5,1760185.949,5907988.326,-36.960577,174.799315,24/02/2020 11:08,SF,2020_02,665,471,SH1C3_200224_06496
ASM_SH_0520_666,TEST,SL1,STATE HIGHWAY,SH 1,10,3227,3631,020-0000-I,4755,L,2,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,100x3,100,3,300,1763499.757,5904805.935,-36.98868,174.83721,24/02/2020 12:31,SF,2020_02,666,524,SH1C3_200224_12145
ASM_SH_0520_667,TEST,SL1,STATE HIGHWAY,SH 1,10,3227,2280,020-0000-I,7234,L,2,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,480x3,480,3,1440,1761730.526,5906535.471,-36.973403,174.816968,24/02/2020 12:33,SF,2020_02,667,525,SH1C3_200224_12361
ASM_SH_0520_668,TEST,SL1,STATE HIGHWAY,SH 1,10,3227,2278,020-0000-I,8698,L,2,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,80x1,80,1,80,1760537.728,5907384.449,-36.965958,174.803393,24/02/2020 12:34,SF,2020_02,668,526,SH1C3_200224_12489
ASM_SH_0520_669,TEST,SL1,STATE HIGHWAY,SH 1,10,3227,2278,020-0000-I,8710,L,1,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,80x2,80,2,160,1760530.381,5907396.242,-36.965853,174.803308,24/02/2020 11:25,SF,2020_02,669,489,SH1C3_200224_08431
ASM_SH_0520_670,TEST,SL1,STATE HIGHWAY,SH 1,10,3227,2278,020-0000-I,8902,L,2,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,100x3,100,3,300,1760382.97,5907517.789,-36.964783,174.801627,24/02/2020 12:34,SF,2020_02,670,527,SH1C3_200224_12507
ASM_SH_0520_671,TEST,SL1,STATE HIGHWAY,SH 1,10,3227,10192,020-0000-I,9293,L,2,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,80x3,80,3,240,1760176.175,5907848.111,-36.961842,174.799235,24/02/2020 12:34,SF,2020_02,671,528,SH1C3_200224_12543
ASM_SH_0520_672,TEST,SL1,STATE HIGHWAY,SH 1,10,3214,9176,020-0001-R1,58,L,3,VEG,Vegetation Encroachment (Vertical),Vegetation Vertical Trim,3,,40,40,,40,1767098.555,5903891.283,-36.996288,174.877832,22/05/2020 12:29,SF,2020_05,672,2395,SH1C3_200522_14165
ASM_SH_0520_673,TEST,SL1,STATE HIGHWAY,SH 1,10,3214,9176,020-0001-R1,251,L,1,PVM,Deformation/Shoving (A/C Rd),Structural Asphalt SAC,3,,20x2,20,2,40,1766911.498,5903841.14,-36.996773,174.875742,24/02/2020 13:10,SF,2020_02,673,575,
ASM_SH_0520_674,TEST,SL1,STATE HIGHWAY,SH 1,10,3218,9180,020-0001-R5,145,L,1,PVM,Ravelling,Mill and Fill,2,,20x3,20,3,60,1766772.794,5903904.474,-36.996227,174.87417,24/02/2020 13:01,SF,2020_02,674,561,SH1C3_200224_14858
ASM_SH_0520_675,TEST,SL1,STATE HIGHWAY,SH 1,10,3219,9181,020-0003-R1,126,L,1,VEG,Vegetation Encroachment (Vertical),Vegetation Vertical Trim,3,,40,40,,40,1764959.464,5903697.914,-36.998408,174.853847,24/02/2020 13:13,SF,2020_02,675,578,SH1C3_200224_15486
ASM_SH_0520_676,TEST,SL1,STATE HIGHWAY,SH 1,10,3221,9183,020-0003-R3,112,L,1,PVM,Ravelling,Mill and Fill,2,,60x2,60,2,120,1764479.133,5903874.409,-36.996902,174.848413,24/02/2020 13:32,SF,2020_02,676,588,SH1C3_200224_16961
ASM_SH_0520_677,TEST,SL1,STATE HIGHWAY,SH 1,10,3222,9184,020-0003-R4,66,L,1,PVM,Ravelling,Mill and Fill,3,,80x5,80,5,400,1764900.999,5903776.857,-36.997707,174.853173,24/02/2020 12:58,SF,2020_02,677,558,SH1C3_200224_14544
ASM_SH_0520_678,TEST,SL1,STATE HIGHWAY,SH 1,10,2798,2970,020-0005-R2,207,L,2,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,200x3,200,3,600,1763947.306,5904422.47,-36.992057,174.84232,24/02/2020 12:48,SF,2020_02,678,545,SH1C3_200224_13718
ASM_SH_0520_679,TEST,SL1,STATE HIGHWAY,SH 1,10,3223,9185,020-0005-R3,774,L,3,VEG,Vegetation Encroachment (Vertical),Vegetation Vertical Trim,3,,40,40,,40,1764711.59,5903838.259,-36.997187,174.851032,24/02/2020 12:58,SF,2020_02,679,556,SH1C3_200224_14486
ASM_SH_0520_680,TEST,SL1,STATE HIGHWAY,SH 1,10,2078,2276,020-0007-R1,14,L,1,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,6x2,6,2,12,1761893.485,5906385.966,-36.974722,174.81883,24/02/2020 13:35,SF,2020_02,680,589,SH1C3_200224_17267
ASM_SH_0520_681,TEST,SL1,STATE HIGHWAY,SH 1,10,2078,2274,020-0007-R1,188,L,1,PVM,Rutting,Structural Asphalt SAC,2,,30x2,30,2,60,1761760.446,5906493.39,-36.973777,174.817313,24/02/2020 13:20,SF,2020_02,681,582,SH1C3_200224_16007
ASM_SH_0520_682,TEST,SL1,STATE HIGHWAY,SH 1,10,2078,2274,020-0007-R1,238,L,1,PVM,L & T Cracking (Fatigue & Joint),Jointseal,3,,20,20,,20,1761720.022,5906526.348,-36.973487,174.816852,24/02/2020 13:20,SF,2020_02,682,583,
ASM_SH_0520_683,TEST,SL1,STATE HIGHWAY,SH 1,10,2075,2271,020-0007-R3,82,L,2,PVM,Ravelling,Mill and Fill,3,,150x4,150,4,600,1761610.527,5906663.843,-36.972267,174.815593,24/02/2020 12:45,SF,2020_02,683,540,SH1C3_200224_13388
ASM_SH_0520_684,TEST,SL1,STATE HIGHWAY,SH 1,10,2075,2270,020-0007-R3,180,L,2,PVM,Ravelling,Mill and Fill,2,,30x6,30,6,180,1761691.457,5906611.467,-36.972725,174.816513,24/02/2020 12:45,SF,2020_02,684,541,SH1C3_200224_13400
ASM_SH_0520_685,TEST,SL1,STATE HIGHWAY,SH 1,10,2083,2207,020-0007-R4,258,L,2,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,6x2,6,2,12,1759942.337,5908473.942,-36.956243,174.796477,22/05/2020 11:38,SF,2020_05,685,2390,SH1C3_200522_11603
ASM_SH_0520_686,TEST,SL1,STATE HIGHWAY,SH 1,10,1760,8824,020-0010/02.54-D,250,L,1,PVM,Ravelling,Mill and Fill,2,,10x3,10,3,30,1755183.914,5913435.62,-36.912333,174.742035,24/02/2020 10:30,SF,2020_02,686,438,SH1C3_200224_03529
ASM_SH_0520_687,TEST,SL1,STATE HIGHWAY,SH 1,10,1760,2206,020-0010/02.54-D,666,L,3,MSC,Abandoned TTM,Pickup Abandoned TTM,2,,1,1,,1,1759806.876,5908857.736,-36.952808,174.794875,22/05/2020 10:23,SF,2020_05,687,2370,SH1C3_200522_04850
ASM_SH_0520_688,TEST,SL1,STATE HIGHWAY,SH 1,10,1760,11319,020-0010/02.54-D,1090,R,1,BAR,Armco Barrier Damaged,Repair,3,,2,2,,2,1752592.963,5914948.946,-36.89912,174.712657,22/05/2020 9:31,SF,2020_05,688,2349,SH1C3_200522_00145
ASM_SH_0520_689,TEST,SL1,STATE HIGHWAY,SH 1,10,1760,2235,020-0010/02.54-D,3184,R,1,PVM,Ravelling,Mill and Fill,3,,320x3,320,3,960,1759132.737,5911265.271,-36.93123,174.7868,24/02/2020 10:13,SF,2020_02,689,424,SH1C3_200224_02003
ASM_SH_0520_690,TEST,SL1,STATE HIGHWAY,SH 1,10,1760,2235,020-0010/02.54-D,3189,L,1,PVM,Ravelling,Mill and Fill,3,,20x2,20,2,40,1759123.505,5911262.336,-36.931258,174.786697,24/02/2020 10:26,SF,2020_02,690,434,SH1C3_200224_03084
ASM_SH_0520_691,TEST,SL1,STATE HIGHWAY,SH 1,10,1760,2234,020-0010/02.54-D,3435,R,3,PVM,Ravelling,Mill and Fill,3,,50x3,50,3,150,1758949.684,5911434.291,-36.929738,174.78471,24/02/2020 11:06,SF,2020_02,691,467,SH1C3_200224_06191
ASM_SH_0520_692,TEST,SL1,STATE HIGHWAY,SH 1,10,1760,2232,020-0010/02.54-D,4902,R,1,PVM,Ravelling,Mill and Fill,3,,100x3,100,3,300,1757708.563,5912219.126,-36.922875,174.770617,24/02/2020 10:12,SF,2020_02,692,423,SH1C3_200224_01875
ASM_SH_0520_693,TEST,SL1,STATE HIGHWAY,SH 1,10,1760,2231,020-0010/02.54-D,5067,R,2,PVM,Ravelling,Mill and Fill,2,,210x3,210,3,630,1757562.508,5912295.642,-36.92221,174.768962,24/02/2020 10:32,SF,2020_02,693,441,SH1C3_200224_03739
ASM_SH_0520_694,TEST,SL1,STATE HIGHWAY,SH 1,10,1760,2231,020-0010/02.54-D,5116,R,3,PVM,Ravelling,Mill and Fill,3,,280x3,280,3,840,1757520.634,5912320.059,-36.921997,174.768487,24/02/2020 11:04,SF,2020_02,694,466,SH1C3_200224_06055
ASM_SH_0520_695,TEST,SL1,STATE HIGHWAY,SH 1,10,1760,2231,020-0010/02.54-D,5179,R,1,PVM,Ravelling,Mill and Fill,3,,40x3,40,3,120,1757460.261,5912341.6,-36.921813,174.767805,24/02/2020 10:12,SF,2020_02,695,422,SH1C3_200224_01855
ASM_SH_0520_696,TEST,SL1,STATE HIGHWAY,SH 1,10,1760,2231,020-0010/02.54-D,5242,R,2,PVM,Ravelling,Mill and Fill,2,,20x3,20,3,60,1757404.966,5912372.702,-36.921542,174.767178,24/02/2020 10:32,SF,2020_02,696,440,SH1C3_200224_03725
ASM_SH_0520_697,TEST,SL1,STATE HIGHWAY,SH 1,10,1760,2231,020-0010/02.54-D,5282,R,3,PVM,Ravelling,Mill and Fill,2,,20x3,20,3,60,1757370.777,5912393.534,-36.92136,174.76679,24/02/2020 11:04,SF,2020_02,697,465,SH1C3_200224_06041
ASM_SH_0520_698,TEST,SL1,STATE HIGHWAY,SH 1,10,1760,9428,020-0010/02.54-D,5841,R,2,PVM,Ravelling,Mill and Fill,2,,250x3,250,3,750,1756915.308,5912715.16,-36.918538,174.761612,24/02/2020 10:32,SF,2020_02,698,439,SH1C3_200224_03677
ASM_SH_0520_699,TEST,SL1,STATE HIGHWAY,SH 1,10,1760,11168,020-0010/02.54-D,9582,R,1,PVM,Asphalt Delamination,Mill and Fill,3,,10x2,10,2,20,1753615.449,5914383.61,-36.904048,174.724243,24/02/2020 10:09,SF,2020_02,699,421,SH1C3_200224_01513
ASM_SH_0520_700,TEST,SL1,STATE HIGHWAY,SH 1,10,1761,2221,020-0010/02.54-I,162,L,4,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,10x2,10,2,20,1758620.297,5911607.041,-36.928237,174.780977,24/02/2020 11:39,SF,2020_02,700,511,SH1C3_200224_09733
ASM_SH_0520_701,TEST,SL1,STATE HIGHWAY,SH 1,10,1761,2203,020-0010/02.54-I,2475,L,3,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,30x1,30,1,30,1759365.699,5910608.524,-36.937108,174.789553,24/02/2020 11:28,SF,2020_02,701,492,SH1C3_200224_08703
ASM_SH_0520_702,TEST,SL1,STATE HIGHWAY,SH 1,10,1761,2203,020-0010/02.54-I,2497,L,3,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,40x2,40,2,80,1759360.484,5910629.709,-36.936918,174.78949,24/02/2020 12:37,SF,2020_02,702,534,SH1C3_200224_12872
ASM_SH_0520_703,TEST,SL1,STATE HIGHWAY,SH 1,10,1761,2230,020-0010/02.54-I,2755,L,3,PVM,Ravelling,Mill and Fill,3,,80x3,80,3,240,1759298.169,5910879.266,-36.93468,174.788738,24/02/2020 11:28,SF,2020_02,703,493,SH1C3_200224_08729
ASM_SH_0520_704,TEST,SL1,STATE HIGHWAY,SH 1,10,1761,2230,020-0010/02.54-I,3121,L,2,PVM,Ravelling,Mill and Fill,2,,200x3,200,3,600,1759154.23,5911214.036,-36.931688,174.787052,24/02/2020 10:52,SF,2020_02,704,459,SH1C3_200224_05338
ASM_SH_0520_705,TEST,SL1,STATE HIGHWAY,SH 1,10,1761,2230,020-0010/02.54-I,3160,L,3,PVM,Ravelling,Mill and Fill,2,,20x3,20,3,60,1759127.597,5911242.948,-36.931432,174.786747,24/02/2020 11:28,SF,2020_02,705,494,SH1C3_200224_08765
ASM_SH_0520_706,TEST,SL1,STATE HIGHWAY,SH 1,10,1761,2228,020-0010/02.54-I,3577,L,3,PVM,L & T Cracking (Fatigue & Joint),Jointseal,3,,80,80,,80,1758804.877,5911504.813,-36.929127,174.78307,24/02/2020 11:28,SF,2020_02,706,495,SH1C3_200224_08800
ASM_SH_0520_707,TEST,SL1,STATE HIGHWAY,SH 1,10,1761,2226,020-0010/02.54-I,4799,L,3,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,20x2,20,2,40,1757778.463,5912168.44,-36.92332,174.771412,24/02/2020 11:29,SF,2020_02,707,496,SH1C3_200224_08898
ASM_SH_0520_708,TEST,SL1,STATE HIGHWAY,SH 1,10,1761,2232,020-0010/02.54-I,4927,R,4,BAR,Armco Barrier Damaged,Repair,2,,5,5,,5,1757690.19,5912237.447,-36.922713,174.770407,22/05/2020 10:56,SF,2020_05,708,2381,SH1C3_200522_08451
ASM_SH_0520_709,TEST,SL1,STATE HIGHWAY,SH 1,10,1761,2226,020-0010/02.54-I,4998,L,2,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,80x2,80,2,160,1757602.535,5912262.936,-36.922498,174.769418,24/02/2020 10:53,SF,2020_02,709,460,SH1C3_200224_05486
ASM_SH_0520_710,TEST,SL1,STATE HIGHWAY,SH 1,10,1761,9433,020-0010/02.54-I,7328,L,3,PVM,Water Ponding,Investigate,2,,20,20,,20,1755521.559,5913234.448,-36.91409,174.745865,24/02/2020 10:55,SF,2020_02,710,461,SH1C3_200224_05680
ASM_SH_0520_711,TEST,SL1,STATE HIGHWAY,SH 1,10,1745,2209,020-0010-D,875,R,2,PVM,Rutting,Structural Asphalt SAC,2,,30x3,30,3,90,1759766.052,5909064.386,-36.950953,174.794373,24/02/2020 10:35,SF,2020_02,711,445,SH1C3_200224_04078
ASM_SH_0520_712,TEST,SL1,STATE HIGHWAY,SH 1,10,1745,2209,020-0010-D,1196,R,3,PVM,Ravelling,Mill and Fill,3,,400x3,400,3,1200,1759695.946,5909376.58,-36.948152,174.79352,24/02/2020 11:07,SF,2020_02,712,469,SH1C3_200224_06382
ASM_SH_0520_713,TEST,SL1,STATE HIGHWAY,SH 1,10,1745,2209,020-0010-D,1633,R,2,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,3x2,3,2,6,1759586.927,5909798.938,-36.944365,174.792207,24/02/2020 10:35,SF,2020_02,713,444,SH1C3_200224_04016
ASM_SH_0520_714,TEST,SL1,STATE HIGHWAY,SH 1,10,1745,2209,020-0010-D,2132,R,2,PVM,Ravelling,Mill and Fill,3,,20x2,20,2,40,1759466.674,5910283.102,-36.940023,174.790755,24/02/2020 10:34,SF,2020_02,714,443,SH1C3_200224_03975
ASM_SH_0520_715,TEST,SL1,STATE HIGHWAY,SH 1,10,1745,2208,020-0010-D,2515,R,2,PVM,Ravelling,Mill and Fill,3,,250x3,250,3,750,1759378.319,5910654.346,-36.936693,174.789685,24/02/2020 10:34,SF,2020_02,715,442,SH1C3_200224_03939
ASM_SH_0520_716,TEST,SL1,STATE HIGHWAY,SH 1,10,1745,2235,020-0010-D,2549,R,3,PVM,Ravelling,Mill and Fill,3,,1000x3,1000,3,3000,1759374.274,5910685.609,-36.936412,174.789633,24/02/2020 11:06,SF,2020_02,716,468,SH1C3_200224_06262
ASM_SH_0520_717,TEST,SL1,STATE HIGHWAY,SH 1,10,1740,9188,020-0010-I,253,L,4,PVM,Ravelling,Mill and Fill,3,,50x5,50,5,250,1759382.21,5910496.228,-36.938117,174.789762,24/02/2020 11:37,SF,2020_02,717,507,SH1C3_200224_09571
ASM_SH_0520_718,TEST,SL1,STATE HIGHWAY,SH 1,10,1740,9187,020-0010-I,375,L,4,PVM,Ravelling,Mill and Fill,2,,120x3,120,3,360,1759715.516,5909171.663,-36.949995,174.793783,24/02/2020 12:36,SF,2020_02,718,533,SH1C3_200224_12750
ASM_SH_0520_719,TEST,SL1,STATE HIGHWAY,SH 1,10,1740,2204,020-0010-I,1368,L,2,PVM,Ravelling,Mill and Fill,3,,200x1,200,1,200,1759637.33,5909537.504,-36.946712,174.792828,24/02/2020 10:51,SF,2020_02,719,455,SH1C3_200224_05187
ASM_SH_0520_720,TEST,SL1,STATE HIGHWAY,SH 1,10,1740,2204,020-0010-I,2076,L,2,PVM,Ravelling,Mill and Fill,2,,80x3,80,3,240,1759466.143,5910221.625,-36.940577,174.790762,24/02/2020 10:51,SF,2020_02,720,456,SH1C3_200224_05248
ASM_SH_0520_721,TEST,SL1,STATE HIGHWAY,SH 1,10,1740,2204,020-0010-I,2369,L,3,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,30x1,30,1,30,1759391.387,5910505.712,-36.93803,174.789863,24/02/2020 11:28,SF,2020_02,721,491,SH1C3_200224_08693
ASM_SH_0520_722,TEST,SL1,STATE HIGHWAY,SH 1,10,1740,2203,020-0010-I,2466,L,2,PVM,Ravelling,Mill and Fill,2,,30x3,30,3,90,1759371.242,5910600.096,-36.937183,174.789617,24/02/2020 10:51,SF,2020_02,722,457,SH1C3_200224_05282
ASM_SH_0520_723,TEST,SL1,STATE HIGHWAY,SH 1,10,1740,2230,020-0010-I,2628,L,2,PVM,Ravelling,Mill and Fill,3,,400x3,400,3,1200,1759331.871,5910757.104,-36.935775,174.789142,24/02/2020 10:51,SF,2020_02,723,458,SH1C3_200224_05296
ASM_SH_0520_724,TEST,SL1,STATE HIGHWAY,SH 1,10,1740,10192,020-0010-I,9415,L,1,PVM,Ravelling,Mill and Fill,2,,250x3,250,3,750,1760138.122,5907964.812,-36.960797,174.798783,24/02/2020 11:26,SF,2020_02,724,490,SH1C3_200224_08485
ASM_SH_0520_725,TEST,SL1,STATE HIGHWAY,SH 1,10,1740,10192,020-0010-I,9473,L,1,PVM,Ravelling,Mill and Fill,2,,80x3,80,3,240,1760116.873,5908018.709,-36.960315,174.798533,22/05/2020 10:49,SF,2020_05,725,2378,SH1C3_200522_07746
ASM_SH_0520_726,TEST,SL1,STATE HIGHWAY,SH 1,10,2081,2246,020-0010-R1,232,L,2,VEG,Vegetation Encroachment (Vertical),Vegetation Vertical Trim,3,,20,20,,20,1759682.87,5908951.635,-36.951983,174.793463,24/02/2020 12:35,SF,2020_02,726,530,SH1C3_200224_12654
ASM_SH_0520_727,TEST,SL1,STATE HIGHWAY,SH 1,10,2082,2240,020-0010-R2,245,L,2,PVM,Ravelling,Mill and Fill,2,,60x3,60,3,180,1759718.343,5909042.643,-36.951157,174.793842,24/02/2020 12:36,SF,2020_02,727,532,SH1C3_200224_12736
ASM_SH_0520_728,TEST,SL1,STATE HIGHWAY,SH 1,10,2076,2248,020-0010-R4,10,R,3,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,40x3,40,3,120,1759900.335,5908750.093,-36.953762,174.795947,24/02/2020 12:43,SF,2020_02,728,537,SH1C3_200224_13110
ASM_SH_0520_729,TEST,SL1,STATE HIGHWAY,SH 1,10,291,2238,020-0012-R1,82,L,4,VEG,Vegetation Encroachment (Vertical),Vegetation Vertical Trim,3,,20,20,,20,1759407.368,5910327.279,-36.939635,174.79008,24/02/2020 11:37,SF,2020_02,729,506,SH1C3_200224_09551
ASM_SH_0520_730,TEST,SL1,STATE HIGHWAY,SH 1,10,290,2237,020-0012-R2,112,L,4,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,60x3,60,3,180,1759465.694,5910396.881,-36.938998,174.79072,24/02/2020 11:36,SF,2020_02,730,503,SH1C3_200224_09477
